Shalimar Bagh, Block Bl-Skv;"""Shalimar Bagh, Block Bl-Skv"",";;Shalimar Bagh, Block Bl-Skv;"""Shalimar Bagh, Block Bl-Skv"","
Haider Pur-G(Co-Ed)Ss;"""Haider Pur-G(Co-Ed)Ss"",";;Haider Pur-G(Co-Ed)Ss;"""Haider Pur-G(Co-Ed)Ss"","
Shalimar Village-G(Co-Ed)Sss;"""Shalimar Village-G(Co-Ed)Sss"",";;Shalimar Village-G(Co-Ed)Sss;"""Shalimar Village-G(Co-Ed)Sss"","
Shalimar Bagh, Block Bl-Gbsss;"""Shalimar Bagh, Block Bl-Gbsss"",";;Shalimar Bagh, Block Bl-Gbsss;"""Shalimar Bagh, Block Bl-Gbsss"","
Shalamar Village-Gbsss;"""Shalamar Village-Gbsss"",";;Shalamar Village-Gbsss;"""Shalamar Village-Gbsss"","
Shalimar Bagh, Block Bt-Rpvv;"""Shalimar Bagh, Block Bt-Rpvv"",";;Shalimar Bagh, Block Bt-Rpvv;"""Shalimar Bagh, Block Bt-Rpvv"","
Shalimar Bagh, Block Ap-Ggsss;"""Shalimar Bagh, Block Ap-Ggsss"",";;Shalimar Bagh, Block Ap-Ggsss;"""Shalimar Bagh, Block Ap-Ggsss"","
Shalimar Bagh, Block B(Ah)-Ggsss;"""Shalimar Bagh, Block B(Ah)-Ggsss"",";;Shalimar Bagh, Block B(Ah)-Ggsss;"""Shalimar Bagh, Block B(Ah)-Ggsss"","
Shalimar Bagh, Block Ap-Gbsss;"""Shalimar Bagh, Block Ap-Gbsss"",";;Shalimar Bagh, Block Ap-Gbsss;"""Shalimar Bagh, Block Ap-Gbsss"","
Shalimar Bagh, Block Bt-Sv;"""Shalimar Bagh, Block Bt-Sv"",";;Shalimar Bagh, Block Bt-Sv;"""Shalimar Bagh, Block Bt-Sv"","
Shalimar Bagh, Block B(Ah)-Sbv;"""Shalimar Bagh, Block B(Ah)-Sbv"",";;Shalimar Bagh, Block B(Ah)-Sbv;"""Shalimar Bagh, Block B(Ah)-Sbv"","
Sainik Vihar-G(Co-Ed)Ss;"""Sainik Vihar-G(Co-Ed)Ss"",";;Sainik Vihar-G(Co-Ed)Ss;"""Sainik Vihar-G(Co-Ed)Ss"","
Rani Bagh-Ggsss;"""Rani Bagh-Ggsss"",";;Rani Bagh-Ggsss;"""Rani Bagh-Ggsss"","
Sharda Niketan-Sv;"""Sharda Niketan-Sv"",";;Sharda Niketan-Sv;"""Sharda Niketan-Sv"","
Saraswati Vihar, Block C-Sv;"""Saraswati Vihar, Block C-Sv"",";;Saraswati Vihar, Block C-Sv;"""Saraswati Vihar, Block C-Sv"","
Saraswati Vihar, Block A-Ggsss;"""Saraswati Vihar, Block A-Ggsss"",";;Saraswati Vihar, Block A-Ggsss;"""Saraswati Vihar, Block A-Ggsss"","
Kailash Enclave-Sv;"""Kailash Enclave-Sv"",";;Kailash Enclave-Sv;"""Kailash Enclave-Sv"","
Tri Nagar, Narang Colony-Ggsss;"""Tri Nagar, Narang Colony-Ggsss"",";;Tri Nagar, Narang Colony-Ggsss;"""Tri Nagar, Narang Colony-Ggsss"","
Tri Nagar, Narang Colony-Gbss;"""Tri Nagar, Narang Colony-Gbss"",";;Tri Nagar, Narang Colony-Gbss;"""Tri Nagar, Narang Colony-Gbss"","
Shakurpur, No.1-Ggsss;"""Shakurpur, No.1-Ggsss"",";;Shakurpur, No.1-Ggsss;"""Shakurpur, No.1-Ggsss"","
Rampura-Skv;"""Rampura-Skv"",";;Rampura-Skv;"""Rampura-Skv"","
Shakurpur, No.2-Skv;"""Shakurpur, No.2-Skv"",";;Shakurpur, No.2-Skv;"""Shakurpur, No.2-Skv"","
Rampura-Gbss;"""Rampura-Gbss"",";;Rampura-Gbss;"""Rampura-Gbss"","
Shakurpur, No.1-Sbv;"""Shakurpur, No.1-Sbv"",";;Shakurpur, No.1-Sbv;"""Shakurpur, No.1-Sbv"","
Anandwas-Ggss;"""Anandwas-Ggss"",";;Anandwas-Ggss;"""Anandwas-Ggss"","
Anandwas-Sbv;"""Anandwas-Sbv"",";;Anandwas-Sbv;"""Anandwas-Sbv"","
Anandwas-Ggsss;"""Anandwas-Ggsss"",";;Anandwas-Ggsss;"""Anandwas-Ggsss"","
Shakurpur, No.2-Gbsss;"""Shakurpur, No.2-Gbsss"",";;Shakurpur, No.2-Gbsss;"""Shakurpur, No.2-Gbsss"","
Wazirpur, J.J. Colony-Skv;"""Wazirpur, J.J. Colony-Skv"",";;Wazirpur, J.J. Colony-Skv;"""Wazirpur, J.J. Colony-Skv"","
Bharat Nagar-Skv;"""Bharat Nagar-Skv"",";;Bharat Nagar-Skv;"""Bharat Nagar-Skv"","
Wazirpur Village-Sv;"""Wazirpur Village-Sv"",";;Wazirpur Village-Sv;"""Wazirpur Village-Sv"","
Keshavpuram, No.2-Skv;"""Keshavpuram, No.2-Skv"",";;Keshavpuram, No.2-Skv;"""Keshavpuram, No.2-Skv"","
Vijaya Comp Pu College;"""Vijaya Comp Pu College"",";;Vijaya Comp Pu College;"""Vijaya Comp Pu College"","
Keshavpuram, No.1-Skv;"""Keshavpuram, No.1-Skv"",";;Keshavpuram, No.1-Skv;"""Keshavpuram, No.1-Skv"","
Wazirpur, J.J. Colony-Gbss;"""Wazirpur, J.J. Colony-Gbss"",";;Wazirpur, J.J. Colony-Gbss;"""Wazirpur, J.J. Colony-Gbss"","
Keshavpuram, Block A-Skv;"""Keshavpuram, Block A-Skv"",";;Keshavpuram, Block A-Skv;"""Keshavpuram, Block A-Skv"","
Keshavpuram, No.2-Gbsss;"""Keshavpuram, No.2-Gbsss"",";;Keshavpuram, No.2-Gbsss;"""Keshavpuram, No.2-Gbsss"","
Keshavpuram, No.1-Gbsss;"""Keshavpuram, No.1-Gbsss"",";;Keshavpuram, No.1-Gbsss;"""Keshavpuram, No.1-Gbsss"","
Ashok Vihar, Block D-Ggsss;"""Ashok Vihar, Block D-Ggsss"",";;Ashok Vihar, Block D-Ggsss;"""Ashok Vihar, Block D-Ggsss"","
Ashok Vihar, Phase Ii-Skv;"""Ashok Vihar, Phase Ii-Skv"",";;Ashok Vihar, Phase Ii-Skv;"""Ashok Vihar, Phase Ii-Skv"","
Ashok Vihar, Phase I, Block H-Skv;"""Ashok Vihar, Phase I, Block H-Skv"",";;Ashok Vihar, Phase I, Block H-Skv;"""Ashok Vihar, Phase I, Block H-Skv"","
Bharat Nagar-Gbsss;"""Bharat Nagar-Gbsss"",";;Bharat Nagar-Gbsss;"""Bharat Nagar-Gbsss"","
Ashok Vihar, Phase Ii-Gbsss;"""Ashok Vihar, Phase Ii-Gbsss"",";;Ashok Vihar, Phase Ii-Gbsss;"""Ashok Vihar, Phase Ii-Gbsss"","
Ashok Vihar, Block D-Gbsss;"""Ashok Vihar, Block D-Gbsss"",";;Ashok Vihar, Block D-Gbsss;"""Ashok Vihar, Block D-Gbsss"","
Ashok Vihar, Phase I, Block H-Sbv;"""Ashok Vihar, Phase I, Block H-Sbv"",";;Ashok Vihar, Phase I, Block H-Sbv;"""Ashok Vihar, Phase I, Block H-Sbv"","
C.C. Colony-Sbv;"""C.C. Colony-Sbv"",";;C.C. Colony-Sbv;"""C.C. Colony-Sbv"","
Kalyan Vihar-Sv;"""Kalyan Vihar-Sv"",";;Kalyan Vihar-Sv;"""Kalyan Vihar-Sv"","
Rana Partap Bagh-Skv;"""Rana Partap Bagh-Skv"",";;Rana Partap Bagh-Skv;"""Rana Partap Bagh-Skv"","
Rana Partap Bagh-Sbv;"""Rana Partap Bagh-Sbv"",";;Rana Partap Bagh-Sbv;"""Rana Partap Bagh-Sbv"","
Azadpur Colony-Gbss;"""Azadpur Colony-Gbss"",";;Azadpur Colony-Gbss;"""Azadpur Colony-Gbss"","
Azadpur Colony-Ggss;"""Azadpur Colony-Ggss"",";;Azadpur Colony-Ggss;"""Azadpur Colony-Ggss"","
Model Town, No.2-Ggss;"""Model Town, No.2-Ggss"",";;Model Town, No.2-Ggss;"""Model Town, No.2-Ggss"","
Model Town, No.1-Skv;"""Model Town, No.1-Skv"",";;Model Town, No.1-Skv;"""Model Town, No.1-Skv"","
Model Town, No.2-Gbsss;"""Model Town, No.2-Gbsss"",";;Model Town, No.2-Gbsss;"""Model Town, No.2-Gbsss"","
Model Town, No.1-Gbsss;"""Model Town, No.1-Gbsss"",";;Model Town, No.1-Gbsss;"""Model Town, No.1-Gbsss"","
New Police Lines-Sv;"""New Police Lines-Sv"",";;New Police Lines-Sv;"""New Police Lines-Sv"","
Khera Khurd-St. John Co-Ed Sec. Sch;"""Khera Khurd-St. John Co-Ed Sec. Sch"",";;Khera Khurd-St. John Co-Ed Sec. Sch;"""Khera Khurd-St. John Co-Ed Sec. Sch"","
Nirankari Cl-St Nirankari Boys Sss;"""Nirankari Cl-St Nirankari Boys Sss"",";;Nirankari Cl-St Nirankari Boys Sss;"""Nirankari Cl-St Nirankari Boys Sss"","
Nirankari Colony-St Nirankari Gsss;"""Nirankari Colony-St Nirankari Gsss"",";;Nirankari Colony-St Nirankari Gsss;"""Nirankari Colony-St Nirankari Gsss"","
Samaipur Badli-Dav Sr. Sec. School;"""Samaipur Badli-Dav Sr. Sec. School"",";;Samaipur Badli-Dav Sr. Sec. School;"""Samaipur Badli-Dav Sr. Sec. School"","
Libaspur-Adarsh Sr. Sec. School;"""Libaspur-Adarsh Sr. Sec. School"",";;Libaspur-Adarsh Sr. Sec. School;"""Libaspur-Adarsh Sr. Sec. School"","
Khera Garhi-V S Agri Sr Sec School;"""Khera Garhi-V S Agri Sr Sec School"",";;Khera Garhi-V S Agri Sr Sec School;"""Khera Garhi-V S Agri Sr Sec School"","
Harewali,Adarsh Sanskrit Vidya Peet;"""Harewali,Adarsh Sanskrit Vidya Peet"",";;Harewali,Adarsh Sanskrit Vidya Peet;"""Harewali,Adarsh Sanskrit Vidya Peet"","
Kanjhawala-Haryana Shakti S.S.S;"""Kanjhawala-Haryana Shakti S.S.S"",";;Kanjhawala-Haryana Shakti S.S.S;"""Kanjhawala-Haryana Shakti S.S.S"","
Sultanpuri,J.J-Geeta S.S.S,No.2;"""Sultanpuri,J.J-Geeta S.S.S,No.2"",";;Sultanpuri,J.J-Geeta S.S.S,No.2;"""Sultanpuri,J.J-Geeta S.S.S,No.2"","
S.M.Jain Modern Sr. Sec. Sch,B-Block,Shalimar Bagh,Delhi;"""S.M.Jain Modern Sr. Sec. Sch,B-Block,Shalimar Bagh,Delhi"",";;S.M.Jain Modern Sr. Sec. Sch,B-Block,Shalimar Bagh,Delhi;"""S.M.Jain Modern Sr. Sec. Sch,B-Block,Shalimar Bagh,Delhi"","
Keshvpuram,Manender Sakti Vidyalya;"""Keshvpuram,Manender Sakti Vidyalya"",";;Keshvpuram,Manender Sakti Vidyalya;"""Keshvpuram,Manender Sakti Vidyalya"","
Dav Centenary Public School;"""Dav Centenary Public School"",";;Dav Centenary Public School;"""Dav Centenary Public School"","
Kasturi Ram International School;"""Kasturi Ram International School"",";;Kasturi Ram International School;"""Kasturi Ram International School"","
National Public School;"""National Public School"",";;National Public School;"""National Public School"","
New Happy Public School;"""New Happy Public School"",";;New Happy Public School;"""New Happy Public School"","
Maharaja Agarsain Public School;"""Maharaja Agarsain Public School"",";;Maharaja Agarsain Public School;"""Maharaja Agarsain Public School"","
Mansa Vidyapeeth,Bhorgarh,D-40;"""Mansa Vidyapeeth,Bhorgarh,D-40"",";;Mansa Vidyapeeth,Bhorgarh,D-40;"""Mansa Vidyapeeth,Bhorgarh,D-40"","
Jai Hind Internal Sch,Krishna Ngr Cly,Narela;"""Jai Hind Internal Sch,Krishna Ngr Cly,Narela"",";;Jai Hind Internal Sch,Krishna Ngr Cly,Narela;"""Jai Hind Internal Sch,Krishna Ngr Cly,Narela"","
Dev Rishikul Modern Sch,Police Cly, Narela;"""Dev Rishikul Modern Sch,Police Cly, Narela"",";;Dev Rishikul Modern Sch,Police Cly, Narela;"""Dev Rishikul Modern Sch,Police Cly, Narela"","
The Vivekanand Sch,Shiv Mandir Cly,Narela;"""The Vivekanand Sch,Shiv Mandir Cly,Narela"",";;The Vivekanand Sch,Shiv Mandir Cly,Narela;"""The Vivekanand Sch,Shiv Mandir Cly,Narela"","
Rajdhani Public School;"""Rajdhani Public School"",";;Rajdhani Public School;"""Rajdhani Public School"","
Shanti Devi Public School;"""Shanti Devi Public School"",";;Shanti Devi Public School;"""Shanti Devi Public School"","
Bhartmata Saraswati Bal Mandir;"""Bhartmata Saraswati Bal Mandir"",";;Bhartmata Saraswati Bal Mandir;"""Bhartmata Saraswati Bal Mandir"","
Deffodil Public School;"""Deffodil Public School"",";;Deffodil Public School;"""Deffodil Public School"","
Herald P/S,Lampur Road, New Basti, Bankner;"""Herald P/S,Lampur Road, New Basti, Bankner"",";;Herald P/S,Lampur Road, New Basti, Bankner;"""Herald P/S,Lampur Road, New Basti, Bankner"","
Summerdale P/S,Swatantra Ngr,D-40;"""Summerdale P/S,Swatantra Ngr,D-40"",";;Summerdale P/S,Swatantra Ngr,D-40;"""Summerdale P/S,Swatantra Ngr,D-40"","
V M Arya P/S,Y70,Budhvihar,Del 41;"""V M Arya P/S,Y70,Budhvihar,Del 41"",";;V M Arya P/S,Y70,Budhvihar,Del 41;"""V M Arya P/S,Y70,Budhvihar,Del 41"","
Mata Sukhdevi Public School;"""Mata Sukhdevi Public School"",";;Mata Sukhdevi Public School;"""Mata Sukhdevi Public School"","
Rana Model School;"""Rana Model School"",";;Rana Model School;"""Rana Model School"","
Somer Ville Public School;"""Somer Ville Public School"",";;Somer Ville Public School;"""Somer Ville Public School"","
Jain Bharati Mrigavati Vidyalaya;"""Jain Bharati Mrigavati Vidyalaya"",";;Jain Bharati Mrigavati Vidyalaya;"""Jain Bharati Mrigavati Vidyalaya"","
D.A.V Public School;"""D.A.V Public School"",";;D.A.V Public School;"""D.A.V Public School"","
Jai Mann Public School;"""Jai Mann Public School"",";;Jai Mann Public School;"""Jai Mann Public School"","
Mann Public School;"""Mann Public School"",";;Mann Public School;"""Mann Public School"","
St.Johns Public School;"""St.Johns Public School"",";;St.Johns Public School;"""St.Johns Public School"","
Hazari Lal Public School;"""Hazari Lal Public School"",";;Hazari Lal Public School;"""Hazari Lal Public School"","
Rishikul Vidyapeeth;"""Rishikul Vidyapeeth"",";;Rishikul Vidyapeeth;"""Rishikul Vidyapeeth"","
Sant Gyaneshwar Model School;"""Sant Gyaneshwar Model School"",";;Sant Gyaneshwar Model School;"""Sant Gyaneshwar Model School"","
Sukriti World School, Khera Khurd;"""Sukriti World School, Khera Khurd"",";;Sukriti World School, Khera Khurd;"""Sukriti World School, Khera Khurd"","
Apolo Convent School,Holambi Kalan;"""Apolo Convent School,Holambi Kalan"",";;Apolo Convent School,Holambi Kalan;"""Apolo Convent School,Holambi Kalan"","
D N P/S Majra Dabas;"""D N P/S Majra Dabas"",";;D N P/S Majra Dabas;"""D N P/S Majra Dabas"","
G.D.Conv SchoolKhera Khurd;"""G.D.Conv SchoolKhera Khurd"",";;G.D.Conv SchoolKhera Khurd;"""G.D.Conv SchoolKhera Khurd"","
Rising Era Convt Sch,Naya Bans,Khera Khurd;"""Rising Era Convt Sch,Naya Bans,Khera Khurd"",";;Rising Era Convt Sch,Naya Bans,Khera Khurd;"""Rising Era Convt Sch,Naya Bans,Khera Khurd"","
National Model School, A-160, Holambi Khurd;"""National Model School, A-160, Holambi Khurd"",";;National Model School, A-160, Holambi Khurd;"""National Model School, A-160, Holambi Khurd"","
Mata Roshini Devi P/S,Ashram Rd,Budhpur Bijapur;"""Mata Roshini Devi P/S,Ashram Rd,Budhpur Bijapur"",";;Mata Roshini Devi P/S,Ashram Rd,Budhpur Bijapur;"""Mata Roshini Devi P/S,Ashram Rd,Budhpur Bijapur"","
Gyanodya Model P/S, Alipur, D-36;"""Gyanodya Model P/S, Alipur, D-36"",";;Gyanodya Model P/S, Alipur, D-36;"""Gyanodya Model P/S, Alipur, D-36"","
Bhagat Ji Memorial Model School;"""Bhagat Ji Memorial Model School"",";;Bhagat Ji Memorial Model School;"""Bhagat Ji Memorial Model School"","
Junior Model School;"""Junior Model School"",";;Junior Model School;"""Junior Model School"","
Shri Ram Shiksha Mandir;"""Shri Ram Shiksha Mandir"",";;Shri Ram Shiksha Mandir;"""Shri Ram Shiksha Mandir"","
Budh Singh Memorial Public School;"""Budh Singh Memorial Public School"",";;Budh Singh Memorial Public School;"""Budh Singh Memorial Public School"","
Rajender Lakra Model School;"""Rajender Lakra Model School"",";;Rajender Lakra Model School;"""Rajender Lakra Model School"","
K.M. School;"""K.M. School"",";;K.M. School;"""K.M. School"","
Chhotu Ram Public School;"""Chhotu Ram Public School"",";;Chhotu Ram Public School;"""Chhotu Ram Public School"","
Sant Gyaneshwar Public School;"""Sant Gyaneshwar Public School"",";;Sant Gyaneshwar Public School;"""Sant Gyaneshwar Public School"","
Vishwa Internl Academy, Hamidpur Rd,Vpo Bakoli;"""Vishwa Internl Academy, Hamidpur Rd,Vpo Bakoli"",";;Vishwa Internl Academy, Hamidpur Rd,Vpo Bakoli;"""Vishwa Internl Academy, Hamidpur Rd,Vpo Bakoli"","
S S International School,Vill Hiranki;"""S S International School,Vill Hiranki"",";;S S International School,Vill Hiranki;"""S S International School,Vill Hiranki"","
Rose Valley P/S, Main Rd,Nr Balaji Mandir,Palla;"""Rose Valley P/S, Main Rd,Nr Balaji Mandir,Palla"",";;Rose Valley P/S, Main Rd,Nr Balaji Mandir,Palla;"""Rose Valley P/S, Main Rd,Nr Balaji Mandir,Palla"","
M.D.Memorial P/Sec Sch;"""M.D.Memorial P/Sec Sch"",";;M.D.Memorial P/Sec Sch;"""M.D.Memorial P/Sec Sch"","
Mother Khajani Convent School, Bakhtawar Pur;"""Mother Khajani Convent School, Bakhtawar Pur"",";;Mother Khajani Convent School, Bakhtawar Pur;"""Mother Khajani Convent School, Bakhtawar Pur"","
New Ways Concept Sch,Plot No.-4,Sect. B-2, Narela;"""New Ways Concept Sch,Plot No.-4,Sect. B-2, Narela"",";;New Ways Concept Sch,Plot No.-4,Sect. B-2, Narela;"""New Ways Concept Sch,Plot No.-4,Sect. B-2, Narela"","
Public Model School;"""Public Model School"",";;Public Model School;"""Public Model School"","
Kams Convent School,122 Main Road,Kushak, No-2;"""Kams Convent School,122 Main Road,Kushak, No-2"",";;Kams Convent School,122 Main Road,Kushak, No-2;"""Kams Convent School,122 Main Road,Kushak, No-2"","
Sant Nirankari Public School;"""Sant Nirankari Public School"",";;Sant Nirankari Public School;"""Sant Nirankari Public School"","
Guru Harkrishan P/S, Plot 122 A, Nirankari Coly;"""Guru Harkrishan P/S, Plot 122 A, Nirankari Coly"",";;Guru Harkrishan P/S, Plot 122 A, Nirankari Coly;"""Guru Harkrishan P/S, Plot 122 A, Nirankari Coly"","
Anglo Indian Public School;"""Anglo Indian Public School"",";;Anglo Indian Public School;"""Anglo Indian Public School"","
Little Fairy Public School;"""Little Fairy Public School"",";;Little Fairy Public School;"""Little Fairy Public School"","
Narela Sec A-6,Poc-2,Govt.Co-Edsss;"""Narela Sec A-6,Poc-2,Govt.Co-Edsss"",";;Narela Sec A-6,Poc-2,Govt.Co-Edsss;"""Narela Sec A-6,Poc-2,Govt.Co-Edsss"","
Narela, A-10 Pocket-5, Rpvv;"""Narela, A-10 Pocket-5, Rpvv"",";;Narela, A-10 Pocket-5, Rpvv;"""Narela, A-10 Pocket-5, Rpvv"","
Narela Sect. B-4, G(Co-Ed)M.S.;"""Narela Sect. B-4, G(Co-Ed)M.S."",";;Narela Sect. B-4, G(Co-Ed)M.S.;"""Narela Sect. B-4, G(Co-Ed)M.S."","
Ghoga G(Co-Ed)Sss;"""Ghoga G(Co-Ed)Sss"",";;Ghoga G(Co-Ed)Sss;"""Ghoga G(Co-Ed)Sss"","
Narela, No.2-Skv;"""Narela, No.2-Skv"",";;Narela, No.2-Skv;"""Narela, No.2-Skv"","
Navjeevan Model School;"""Navjeevan Model School"",";;Navjeevan Model School;"""Navjeevan Model School"","
Rosary Sr.Sec. School;"""Rosary Sr.Sec. School"",";;Rosary Sr.Sec. School;"""Rosary Sr.Sec. School"","
Arya Model School;"""Arya Model School"",";;Arya Model School;"""Arya Model School"","
Jyoti Model Sr. Sec. School;"""Jyoti Model Sr. Sec. School"",";;Jyoti Model Sr. Sec. School;"""Jyoti Model Sr. Sec. School"","
Sant Parmanand Public School;"""Sant Parmanand Public School"",";;Sant Parmanand Public School;"""Sant Parmanand Public School"","
Sri Guru Nanak Public School;"""Sri Guru Nanak Public School"",";;Sri Guru Nanak Public School;"""Sri Guru Nanak Public School"","
Innisfree English School;"""Innisfree English School"",";;Innisfree English School;"""Innisfree English School"","
R.V.V Pu College ;"""R.V.V Pu College "",";;R.V.V Pu College ;"""R.V.V Pu College "","
Notredam School;"""Notredam School"",";;Notredam School;"""Notredam School"","
B.C.C Modern Public School;"""B.C.C Modern Public School"",";;B.C.C Modern Public School;"""B.C.C Modern Public School"","
Navjeevan Model School;"""Navjeevan Model School"",";;Navjeevan Model School;"""Navjeevan Model School"","
St.Ramjas Convent School, P.No.342, Vill Bhalswa;"""St.Ramjas Convent School, P.No.342, Vill Bhalswa"",";;St.Ramjas Convent School, P.No.342, Vill Bhalswa;"""St.Ramjas Convent School, P.No.342, Vill Bhalswa"","
Sunny Convent School;"""Sunny Convent School"",";;Sunny Convent School;"""Sunny Convent School"","
Daisy International Sch, Site No.2,Sec.16,Rohini;"""Daisy International Sch, Site No.2,Sec.16,Rohini"",";;Daisy International Sch, Site No.2,Sec.16,Rohini;"""Daisy International Sch, Site No.2,Sec.16,Rohini"","
Sona Public School;"""Sona Public School"",";;Sona Public School;"""Sona Public School"","
Silver Oak Public School;"""Silver Oak Public School"",";;Silver Oak Public School;"""Silver Oak Public School"","
Hira Partap Rai Public School;"""Hira Partap Rai Public School"",";;Hira Partap Rai Public School;"""Hira Partap Rai Public School"","
I.P. Public School;"""I.P. Public School"",";;I.P. Public School;"""I.P. Public School"","
M.N Convent Secondary School;"""M.N Convent Secondary School"",";;M.N Convent Secondary School;"""M.N Convent Secondary School"","
S S Singh Ji Intal School;"""S S Singh Ji Intal School"",";;S S Singh Ji Intal School;"""S S Singh Ji Intal School"","
Panacea National Public School;"""Panacea National Public School"",";;Panacea National Public School;"""Panacea National Public School"","
C C Mem Public School;"""C C Mem Public School"",";;C C Mem Public School;"""C C Mem Public School"","
P.M. Public School;"""P.M. Public School"",";;P.M. Public School;"""P.M. Public School"","
Sakuntaladevips,Pustardswarupnagar;"""Sakuntaladevips,Pustardswarupnagar"",";;Sakuntaladevips,Pustardswarupnagar;"""Sakuntaladevips,Pustardswarupnagar"","
Green Velleyconvt Sch,Bhatta Rd,Saroop Ngr;"""Green Velleyconvt Sch,Bhatta Rd,Saroop Ngr"",";;Green Velleyconvt Sch,Bhatta Rd,Saroop Ngr;"""Green Velleyconvt Sch,Bhatta Rd,Saroop Ngr"","
Sanskar Bharti Sch,Pusta Rd, Swaroop Nagar;"""Sanskar Bharti Sch,Pusta Rd, Swaroop Nagar"",";;Sanskar Bharti Sch,Pusta Rd, Swaroop Nagar;"""Sanskar Bharti Sch,Pusta Rd, Swaroop Nagar"","
Navjeevan Convt Sch,Bhalaswadairy;"""Navjeevan Convt Sch,Bhalaswadairy"",";;Navjeevan Convt Sch,Bhalaswadairy;"""Navjeevan Convt Sch,Bhalaswadairy"","
R.Mehar Chand Saraswati V/M,G.N.Ngr,Bhalaswa;"""R.Mehar Chand Saraswati V/M,G.N.Ngr,Bhalaswa"",";;R.Mehar Chand Saraswati V/M,G.N.Ngr,Bhalaswa;"""R.Mehar Chand Saraswati V/M,G.N.Ngr,Bhalaswa"","
Devraj Naraynp/S,S.Shradhanand Cly,Bhalswa Dairy;"""Devraj Naraynp/S,S.Shradhanand Cly,Bhalswa Dairy"",";;Devraj Naraynp/S,S.Shradhanand Cly,Bhalswa Dairy;"""Devraj Naraynp/S,S.Shradhanand Cly,Bhalswa Dairy"","
Titiksha Public School;"""Titiksha Public School"",";;Titiksha Public School;"""Titiksha Public School"","
Ojas Public School;"""Ojas Public School"",";;Ojas Public School;"""Ojas Public School"","
Kureni;"""Kureni"",";;Kureni;"""Kureni"","
C.R.P.F. Public School;"""C.R.P.F. Public School"",";;C.R.P.F. Public School;"""C.R.P.F. Public School"","
Bal Bharati Public School;"""Bal Bharati Public School"",";;Bal Bharati Public School;"""Bal Bharati Public School"","
St. Margaret Sr. Sec. School;"""St. Margaret Sr. Sec. School"",";;St. Margaret Sr. Sec. School;"""St. Margaret Sr. Sec. School"","
Alok Bharti Public School;"""Alok Bharti Public School"",";;Alok Bharti Public School;"""Alok Bharti Public School"","
Prince Public School;"""Prince Public School"",";;Prince Public School;"""Prince Public School"","
Vspk International School;"""Vspk International School"",";;Vspk International School;"""Vspk International School"","
Jain Bharti Model School;"""Jain Bharti Model School"",";;Jain Bharti Model School;"""Jain Bharti Model School"","
Decent Public School;"""Decent Public School"",";;Decent Public School;"""Decent Public School"","
Rockfield Public Schoool;"""Rockfield Public Schoool"",";;Rockfield Public Schoool;"""Rockfield Public Schoool"","
Raja Ram Mohan Ray Public School;"""Raja Ram Mohan Ray Public School"",";;Raja Ram Mohan Ray Public School;"""Raja Ram Mohan Ray Public School"","
A-2/15 J.S.Padma Vidya Niketan;"""A-2/15 J.S.Padma Vidya Niketan"",";;A-2/15 J.S.Padma Vidya Niketan;"""A-2/15 J.S.Padma Vidya Niketan"","
Delhi International Public School;"""Delhi International Public School"",";;Delhi International Public School;"""Delhi International Public School"","
Glorious Public School;"""Glorious Public School"",";;Glorious Public School;"""Glorious Public School"","
G.D. Goenka Public School;"""G.D. Goenka Public School"",";;G.D. Goenka Public School;"""G.D. Goenka Public School"","
Himalaya International School;"""Himalaya International School"",";;Himalaya International School;"""Himalaya International School"","
Rachna Montesori School;"""Rachna Montesori School"",";;Rachna Montesori School;"""Rachna Montesori School"","
Gitarattan Jindal Public School;"""Gitarattan Jindal Public School"",";;Gitarattan Jindal Public School;"""Gitarattan Jindal Public School"","
Vidya Jain Public School;"""Vidya Jain Public School"",";;Vidya Jain Public School;"""Vidya Jain Public School"","
Merry Int. S.Sec. P/S;"""Merry Int. S.Sec. P/S"",";;Merry Int. S.Sec. P/S;"""Merry Int. S.Sec. P/S"","
Himalaya P/S.S.S;"""Himalaya P/S.S.S"",";;Himalaya P/S.S.S;"""Himalaya P/S.S.S"","
Happy Home Public School;"""Happy Home Public School"",";;Happy Home Public School;"""Happy Home Public School"","
Vikas Bharati Public School;"""Vikas Bharati Public School"",";;Vikas Bharati Public School;"""Vikas Bharati Public School"","
Queen Mary'S School;"""Queen Mary'S School"",";;Queen Mary'S School;"""Queen Mary'S School"","
Shree Chaitanya P/S,Sec-5,Rohini;"""Shree Chaitanya P/S,Sec-5,Rohini"",";;Shree Chaitanya P/S,Sec-5,Rohini;"""Shree Chaitanya P/S,Sec-5,Rohini"","
Juthedar S.Singh Khalsa;"""Juthedar S.Singh Khalsa"",";;Juthedar S.Singh Khalsa;"""Juthedar S.Singh Khalsa"","
Citizen Public School;"""Citizen Public School"",";;Citizen Public School;"""Citizen Public School"","
Yuva Shakti Model School;"""Yuva Shakti Model School"",";;Yuva Shakti Model School;"""Yuva Shakti Model School"","
Shiv Model Public School;"""Shiv Model Public School"",";;Shiv Model Public School;"""Shiv Model Public School"","
Good Luck Modr P/S,Nesh Encl,Jain Cly,Prahladpur;"""Good Luck Modr P/S,Nesh Encl,Jain Cly,Prahladpur"",";;Good Luck Modr P/S,Nesh Encl,Jain Cly,Prahladpur;"""Good Luck Modr P/S,Nesh Encl,Jain Cly,Prahladpur"","
C.M Model School;"""C.M Model School"",";;C.M Model School;"""C.M Model School"","
